,title,keyword
87,"[fnRASSI]경방, 52주 신고가...6.64% ↑",경방
88,"[특징주] 경방 11,600원, 22일 10시 40분 등락률 6.91%",경방
89,"[실적발표] 경방, 나스미디어, 선광, SK인천석유화학",경방
90,반기업정책 봇물 속 경방·LG전자의 당연한 결정 ‘탈한국’,경방
91,남동구 경방신약 우수기업인 · 모범근로자 표창 시상,경방
92,경방신약 금산 신공장 완공...한방제제 CMO 도전,경방
93,"'경방' 5% 이상 상승, 물품공급 계약 209.2억원 (매출액대비 6.08%)",경방
94,"[오전 거래 급증주 점검] 경방, 거래량↑… 그 외 종목은?",경방
95,"경방신약, 전략 OTC 사업 본격화...""100억 매출 자신""",경방
96,"'경방' 52주 신고가 경신, 외국인 5일 연속 순매수(15.9만주)",경방
97,"[특징주] 경방 11,150원, 23일 9시 20분 등락률 6.19%",경방
98,[데스크리포트] 10월 기업 동향과 전망-항공 물류,경방
99,"경방, 자사주 40만주 취득 결정",경방
100,[더벨][한진그룹 경영권 분쟁]㈜한진 매집한 주체는...경방 오너 개인회사들,경방
101,"한진, 경방 지분확대 소식에 상한가",경방
102,"'경방' 52주 신고가 경신, 주가 상승 중, 단기간 골든크로스 형성",경방
103,"'경방' 10% 이상 상승, 주가 20일 이평선 상회, 단기·중기 이평선 역배열",경방
104,"경방, 한진그룹 경영권 분쟁 칼자루 쥘까",경방
105,[단독] 빅5 면방 기업 중 올해 2분기 매출액 증가율 1위는 경방,경방
106,"경방, +7.67% VI 발동",경방
107,금산에 둥지 튼 경방신약㈜,경방
108,경방 생산중단,경방
109,"경방, +1.93% 52주 신고가",경방
110,"[특징주] 한진, 경방의 지분 매입에 상한가",경방
111,경방 생산중단,경방
112,"경방, +1.93% 52주 신고가",경방
113,"'경방' 5% 이상 상승, 주가 상승 중, 단기간 골든크로스 형성",경방
114,"[왕개미 연구소] 섬유회사가 택배업에 150억 베팅, 왜?",경방
115,"경방 ""자회사 경방베트남에 581억원 출자""",경방
116,"[특징주] 경방, 한진 2대주주 등극에 급등",경방
117,경방신약 (주) 금산공장 가동 본격화,경방
118,사할린동포 생필품 기탁하는 ㈜경방,경방
119,"[특징주] 경방, 한진 지분 취득에 이틀째 급등",경방
120,"[특징주] 경방, 한진 지분 취득에 이틀째 급등",경방
121,"경방신약, 길병원서 의료진에 건강음료 전달식",경방
122,"'경방' 5% 이상 상승, 주가 반등으로 5일 이평선 넘어섬, 단기 이평선 역배열...",경방
123,"경방, +2.70% 상승폭 확대",경방
124,경방 주식회사 국동과 209억원 계약체결,경방
125,"경방, +29.93% 상한가",경방
126,"경방, +9.20% VI 발동",경방
127,"금산인삼약초특화농공단지, 경방신약(주) 금산공장 가동",경방
128,"[특징주] 한진, 경방의 대규모 지분 매입 소식에 강세",경방
129,장수 기원한 조선 왕들이 즐겨마신 '맥문동차'…폐·간·당뇨에도 효과,경방
130,"[특징주] 한진, 경방의 대규모 지분 매입 소식에 강세",경방
131,"'경방' 52주 신고가 경신, 단기·중기 이평선 정배열로 상승세",경방
132,"'경방' 20% 이상 상승, 주가 상승 중, 단기간 골든크로스 형성",경방
133,"'경방' 상한가↑ 도달, 주가 상승 중, 단기간 골든크로스 형성",경방
134,장수 기원한 조선 왕들이 즐겨마신 '맥문동차'…폐·간·당뇨에도 효과,경방
135,"경방, 상반기 영업익 전년比 62% ‘뚝’...코로나19 직격탄",경방
136,"경방, +19.43% 52주 신고가",경방
137,금산인삼약초특화농공단지 경방신약 입주 예정...분양 '마무리',경방
138,경방신약㈜ 금산공장 가동 돌입,경방
139,"경방, +7.30% VI 발동",경방
