,date,usd,jpy,eur,cny
3153,2016-12-06,"1,171.00","1,028.09","1,257.07",170.27
3154,2016-12-07,"1,163.00","1,020.40","1,248.65",168.48
3155,2016-12-08,"1,162.00","1,019.66","1,249.79",168.35
3156,2016-12-09,"1,173.00","1,018.72","1,238.39",169.05
3157,2016-12-12,"1,169.50","1,009.58","1,239.03",168.59
3158,2016-12-13,"1,167.00","1,012.10","1,238.36",168.46
3159,2016-12-14,"1,168.00","1,016.58","1,244.45",169.08
3160,2016-12-15,"1,185.00","1,002.20","1,234.36",170.81
3161,2016-12-16,"1,187.00","1,004.27","1,238.69",170.74
3162,2016-12-19,"1,189.00","1,014.29","1,240.66",171.23
3163,2016-12-20,"1,196.00","1,012.32","1,238.40",172.06
3164,2016-12-21,"1,195.50","1,019.49","1,245.89",172.58
3165,2016-12-22,"1,204.50","1,023.49","1,258.46",173.4
3166,2016-12-23,"1,205.00","1,027.19","1,259.47",173.32
3167,2016-12-26,"1,201.50","1,026.53","1,255.33",172.81
3168,2016-12-27,"1,207.00","1,028.11","1,260.17",173.51
3169,2016-12-28,"1,212.50","1,030.38","1,261.06",173.9
3170,2016-12-29,"1,210.00","1,037.38","1,265.42",173.51
3171,2016-12-30,"1,205.00","1,029.87","1,270.19",172.82
3172,2017-01-02,"1,210.00","1,030.97","1,266.51",173.44
3173,2017-01-03,"1,207.00","1,021.45","1,254.07",173.21
3174,2017-01-04,"1,203.00","1,023.57","1,255.57",174.29
3175,2017-01-05,"1,190.00","1,021.24","1,250.75",174.13
3176,2017-01-06,"1,196.50","1,026.29","1,262.85",175.06
3177,2017-01-09,"1,204.50","1,032.09","1,267.50",175.16
3178,2017-01-10,"1,200.50","1,033.27","1,268.81",174.02
3179,2017-01-11,"1,199.00","1,031.89","1,260.57",173.53
3180,2017-01-12,"1,179.50","1,034.24","1,259.23",172.36
3181,2017-01-13,"1,175.50","1,027.31","1,252.32",171.8
3182,2017-01-16,"1,184.00","1,037.28","1,254.33",172.62
3183,2017-01-17,"1,170.00","1,034.12","1,252.43",172.16
3184,2017-01-18,"1,171.50","1,031.93","1,249.40",171.98
3185,2017-01-19,"1,178.00","1,027.34","1,256.57",172.23
3186,2017-01-20,"1,176.00","1,020.52","1,249.85",171.56
3187,2017-01-23,"1,169.00","1,030.82","1,255.80",171.31
3188,2017-01-24,"1,166.50","1,028.93","1,253.46",171.23
3189,2017-01-25,"1,166.00","1,029.17","1,252.93",170.8
3190,2017-01-26,"1,167.00","1,019.88","1,249.04",170.56
3191,2017-01-31,"1,162.00","1,025.96","1,249.15",169.84
3192,2017-02-01,"1,158.00","1,021.88","1,249.77",169.54
3193,2017-02-02,"1,143.50","1,017.44","1,235.67",167.83
3194,2017-02-03,"1,148.00","1,015.30","1,232.49",168.37
3195,2017-02-06,"1,138.00","1,012.55","1,221.24",167.16
3196,2017-02-07,"1,148.00","1,020.49","1,224.51",167.9
3197,2017-02-08,"1,146.00","1,022.16","1,220.49",167.29
3198,2017-02-09,"1,144.00","1,019.29","1,223.79",167.0
3199,2017-02-10,"1,150.00","1,013.08","1,222.28",167.4
3200,2017-02-13,"1,150.50","1,011.70","1,223.21",167.38
3201,2017-02-14,"1,138.00","1,003.31","1,208.95",166.15
3202,2017-02-15,"1,141.00",996.72,"1,204.04",166.43
3203,2017-02-16,"1,141.00","1,004.76","1,213.40",166.7
3204,2017-02-17,"1,150.00","1,019.77","1,224.58",167.97
3205,2017-02-20,"1,147.50","1,014.27","1,218.07",167.31
3206,2017-02-21,"1,147.00","1,008.93","1,208.48",167.04
3207,2017-02-22,"1,144.50","1,012.03","1,201.84",166.74
3208,2017-02-23,"1,136.50","1,006.87","1,200.60",165.72
3209,2017-02-24,"1,131.00","1,007.89","1,199.88",165.06
3210,2017-02-27,"1,134.50","1,010.47","1,200.58",165.34
3211,2017-02-28,"1,130.00","1,007.18","1,196.39",164.83
3212,2017-03-02,"1,144.50","1,000.92","1,203.90",166.37
3213,2017-03-03,"1,157.00","1,011.23","1,221.50",167.66
3214,2017-03-06,"1,155.00","1,014.85","1,223.20",167.55
3215,2017-03-07,"1,149.50","1,008.91","1,215.37",166.64
3216,2017-03-08,"1,152.50","1,009.33","1,216.52",166.65
3217,2017-03-09,"1,160.00","1,012.04","1,225.54",167.98
3218,2017-03-10,"1,155.50","1,001.60","1,226.04",167.3
3219,2017-03-13,"1,147.50","1,000.48","1,224.33",166.46
3220,2017-03-14,"1,150.50","1,001.61","1,222.81",166.64
3221,2017-03-15,"1,147.00",999.87,"1,218.17",166.38
3222,2017-03-16,"1,130.00",997.40,"1,212.83",164.56
3223,2017-03-17,"1,131.00",999.51,"1,214.13",164.19
3224,2017-03-20,"1,118.00",990.74,"1,202.35",162.16
3225,2017-03-21,"1,119.50",994.54,"1,208.78",162.86
3226,2017-03-22,"1,121.00","1,006.33","1,209.56",163.24
3227,2017-03-23,"1,121.50","1,011.77","1,209.71",163.24
3228,2017-03-24,"1,122.50","1,010.58","1,212.92",163.28
3229,2017-03-27,"1,108.50","1,006.31","1,208.10",161.89
3230,2017-03-28,"1,113.50","1,009.02","1,208.76",162.19
3231,2017-03-29,"1,113.60","1,005.01","1,197.57",162.05
3232,2017-03-30,"1,118.00","1,004.18","1,199.45",162.57
3233,2017-03-31,"1,118.50",999.64,"1,194.28",162.62
3234,2017-04-03,"1,118.00","1,004.22","1,191.56",162.67
3235,2017-04-04,"1,124.50","1,018.52","1,197.26",163.46
3236,2017-04-05,"1,127.50","1,014.44","1,203.10",163.82
3237,2017-04-06,"1,131.00","1,019.93","1,206.38",164.18
3238,2017-04-07,"1,136.00","1,027.64","1,206.89",164.77
3239,2017-04-10,"1,143.00","1,026.95","1,209.07",165.53
3240,2017-04-11,"1,145.50","1,036.75","1,215.43",165.93
3241,2017-04-12,"1,140.00","1,040.76","1,208.46",165.18
3242,2017-04-13,"1,131.50","1,035.75","1,202.11",164.34
3243,2017-04-14,"1,142.00","1,051.23","1,213.89",165.89
3244,2017-04-17,"1,138.00","1,048.36","1,211.80",165.38
3245,2017-04-18,"1,143.00","1,050.50","1,218.78",165.99
3246,2017-04-19,"1,140.50","1,047.00","1,223.19",165.82
3247,2017-04-20,"1,138.00","1,044.08","1,222.95",165.37
3248,2017-04-21,"1,136.00","1,041.20","1,215.97",164.94
3249,2017-04-24,"1,129.50","1,025.75","1,228.11",164.07
3250,2017-04-25,"1,130.50","1,021.60","1,231.28",164.14
3251,2017-04-26,"1,131.50","1,015.30","1,231.92",164.04
3252,2017-04-27,"1,134.00","1,018.64","1,235.44",164.34
3253,2017-04-28,"1,140.50","1,022.27","1,244.57",165.29
3254,2017-05-02,"1,131.00","1,007.71","1,233.64",164.08
3255,2017-05-04,"1,136.50","1,007.00","1,243.05",164.89
3256,2017-05-08,"1,132.80","1,006.44","1,239.85",164.07
3257,2017-05-10,"1,136.00",997.23,"1,235.85",164.4
3258,2017-05-11,"1,130.50",991.23,"1,226.08",163.67
3259,2017-05-12,"1,129.00",993.84,"1,228.80",163.6
3260,2017-05-15,"1,122.00",989.03,"1,231.34",162.92
3261,2017-05-16,"1,116.00",983.13,"1,235.47",162.12
3262,2017-05-17,"1,120.50",996.58,"1,243.42",162.82
3263,2017-05-18,"1,132.00","1,024.34","1,259.75",164.41
3264,2017-05-19,"1,123.00","1,009.48","1,255.91",163.24
3265,2017-05-22,"1,118.50","1,003.99","1,249.87",162.5
3266,2017-05-23,"1,123.50","1,010.52","1,262.48",163.31
3267,2017-05-24,"1,123.00","1,004.34","1,257.25",163.26
3268,2017-05-25,"1,120.50","1,002.33","1,255.52",163.53
3269,2017-05-26,"1,119.00","1,006.75","1,251.15",164.0
3270,2017-05-29,"1,122.50","1,008.08","1,255.85",164.49
3271,2017-05-30,"1,125.00","1,013.92","1,257.19",164.83
3272,2017-05-31,"1,118.50","1,008.98","1,250.32",165.08
3273,2017-06-01,"1,122.00","1,007.86","1,258.15",166.19
3274,2017-06-02,"1,123.00","1,014.13","1,265.06",165.64
3275,2017-06-05,"1,120.00","1,012.25","1,259.05",165.06
3276,2017-06-07,"1,124.50","1,028.21","1,262.98",165.93
3277,2017-06-08,"1,123.00","1,020.96","1,260.62",165.64
3278,2017-06-09,"1,125.00","1,016.81","1,256.34",165.63
3279,2017-06-12,"1,132.00","1,030.36","1,270.39",166.63
3280,2017-06-13,"1,128.50","1,024.93","1,264.77",166.2
3281,2017-06-14,"1,123.50","1,026.17","1,264.89",165.64
3282,2017-06-15,"1,129.00","1,029.31","1,260.53",165.89
3283,2017-06-16,"1,134.00","1,019.83","1,267.70",166.43
3284,2017-06-19,"1,135.00","1,023.21","1,270.24",166.42
3285,2017-06-20,"1,140.00","1,022.65","1,271.50",167.03
3286,2017-06-21,"1,142.00","1,026.01","1,272.93",167.26
3287,2017-06-22,"1,143.00","1,028.62","1,277.02",167.26
3288,2017-06-23,"1,138.50","1,023.42","1,272.73",166.49
3289,2017-06-26,"1,134.00","1,017.54","1,271.44",165.55
3290,2017-06-27,"1,138.50","1,016.65","1,283.49",166.94
3291,2017-06-28,"1,144.00","1,020.56","1,295.52",168.06
3292,2017-06-29,"1,143.50","1,013.70","1,304.16",168.31
3293,2017-06-30,"1,145.00","1,022.37","1,305.24",168.85
3294,2017-07-03,"1,149.50","1,017.35","1,306.87",169.18
3295,2017-07-04,"1,151.00","1,016.78","1,305.52",169.09
3296,2017-07-05,"1,154.50","1,016.33","1,307.12",169.7
3297,2017-07-06,"1,157.50","1,022.80","1,318.22",170.18
3298,2017-07-07,"1,154.50","1,013.47","1,316.07",169.68
3299,2017-07-10,"1,150.50","1,007.97","1,310.59",169.03
3300,2017-07-11,"1,151.50","1,007.35","1,313.00",169.23
3301,2017-07-12,"1,143.00","1,011.82","1,310.91",168.43
3302,2017-07-13,"1,138.00","1,004.37","1,299.37",167.79
3303,2017-07-14,"1,133.50","1,008.72","1,298.93",167.43
3304,2017-07-17,"1,128.00","1,002.89","1,293.93",166.83
3305,2017-07-18,"1,124.50","1,002.81","1,298.46",166.67
3306,2017-07-19,"1,122.50","1,004.52","1,294.69",166.25
3307,2017-07-20,"1,125.00","1,002.63","1,295.89",166.25
3308,2017-07-21,"1,119.00","1,004.98","1,302.68",165.54
3309,2017-07-24,"1,115.00","1,006.54","1,299.20",165.23
3310,2017-07-25,"1,117.00","1,002.38","1,305.77",165.51
3311,2017-07-26,"1,120.00","1,001.97","1,304.02",165.8
3312,2017-07-27,"1,115.30","1,001.39","1,305.18",165.51
3313,2017-07-28,"1,123.00","1,010.48","1,315.82",166.6
3314,2017-07-31,"1,120.50","1,013.71","1,314.63",166.38
3315,2017-08-01,"1,123.00","1,016.11","1,326.21",167.0
3316,2017-08-02,"1,124.50","1,014.07","1,329.78",167.05
3317,2017-08-03,"1,128.50","1,022.89","1,339.42",167.75
3318,2017-08-04,"1,126.00","1,017.03","1,332.73",167.3
3319,2017-08-07,"1,130.00","1,019.63","1,332.04",167.87
3320,2017-08-08,"1,126.50","1,020.61","1,330.23",167.92
3321,2017-08-09,"1,139.50","1,038.88","1,338.34",170.2
3322,2017-08-10,"1,142.00","1,040.78","1,339.85",171.12
3323,2017-08-11,"1,145.50","1,048.18","1,353.47",171.52
3324,2017-08-14,"1,141.50","1,041.37","1,346.11",170.68
3325,2017-08-16,"1,140.00","1,028.79","1,334.48",170.16
3326,2017-08-17,"1,139.50","1,033.47","1,332.59",170.39
3327,2017-08-18,"1,141.50","1,048.55","1,341.21",170.92
3328,2017-08-21,"1,139.50","1,046.04","1,342.22",170.7
3329,2017-08-22,"1,134.50","1,037.73","1,334.29",170.16
3330,2017-08-23,"1,132.00","1,037.44","1,335.65",169.86
3331,2017-08-24,"1,128.00","1,030.70","1,330.81",169.3
3332,2017-08-25,"1,127.00","1,027.11","1,330.54",169.34
3333,2017-08-28,"1,121.00","1,025.38","1,337.97",169.24
3334,2017-08-29,"1,126.00","1,036.50","1,356.89",170.54
3335,2017-08-30,"1,125.50","1,022.39","1,342.78",170.64
3336,2017-08-31,"1,127.00","1,020.05","1,334.82",170.62
3337,2017-09-01,"1,120.50","1,018.31","1,333.84",170.73
3338,2017-09-04,"1,131.50","1,031.21","1,345.52",173.27
3339,2017-09-05,"1,131.00","1,035.86","1,345.89",172.63
3340,2017-09-06,"1,134.00","1,041.75","1,353.15",173.43
3341,2017-09-07,"1,129.00","1,038.40","1,359.54",173.86
3342,2017-09-08,"1,131.00","1,049.99","1,361.84",174.51
3343,2017-09-11,"1,135.00","1,043.63","1,360.35",173.62
3344,2017-09-12,"1,130.00","1,028.44","1,348.15",172.6
3345,2017-09-13,"1,128.50","1,024.93","1,351.27",172.72
3346,2017-09-14,"1,136.00","1,027.64","1,350.53",173.05
3347,2017-09-15,"1,132.50","1,022.85","1,355.94",173.0
3348,2017-09-18,"1,128.50","1,012.83","1,349.86",171.69
3349,2017-09-19,"1,131.50","1,015.48","1,355.48",171.79
3350,2017-09-20,"1,129.50","1,014.87","1,355.74",171.89
3351,2017-09-21,"1,134.00","1,008.94","1,351.44",172.17
3352,2017-09-22,"1,134.50","1,012.18","1,357.26",172.51
3353,2017-09-25,"1,134.50","1,010.83","1,345.97",171.45
3354,2017-09-26,"1,139.10","1,016.28","1,342.66",171.8
3355,2017-09-27,"1,144.50","1,011.36","1,341.81",172.16
3356,2017-09-28,"1,148.00","1,018.50","1,351.66",172.37
3357,2017-09-29,"1,146.50","1,021.15","1,356.02",172.64
3358,2017-10-10,"1,135.00","1,009.47","1,337.82",172.71
3359,2017-10-11,"1,135.00","1,011.27","1,341.29",172.34
3360,2017-10-12,"1,134.00","1,008.67","1,343.28",172.27
3361,2017-10-13,"1,127.50","1,008.09","1,337.44",171.54
3362,2017-10-16,"1,129.00","1,009.75","1,333.01",171.64
3363,2017-10-17,"1,132.50","1,007.97","1,331.82",171.18
3364,2017-10-18,"1,132.60","1,003.32","1,332.39",170.89
3365,2017-10-19,"1,133.00","1,007.16","1,340.45",171.22
3366,2017-10-20,"1,132.50",999.69,"1,336.80",171.03
3367,2017-10-23,"1,131.00",994.07,"1,327.40",170.28
3368,2017-10-24,"1,130.00",992.32,"1,328.94",170.28
3369,2017-10-25,"1,127.50",988.12,"1,327.86",169.69
3370,2017-10-26,"1,125.50",990.10,"1,324.94",169.73
3371,2017-10-27,"1,131.00",989.72,"1,311.34",169.93
3372,2017-10-30,"1,125.00",990.45,"1,308.54",169.23
3373,2017-10-31,"1,119.50",987.17,"1,302.31",168.81
3374,2017-11-01,"1,115.00",978.20,"1,297.53",168.65
3375,2017-11-02,"1,113.50",975.77,"1,298.12",168.47
3376,2017-11-03,"1,115.50",978.38,"1,299.67",168.45
3377,2017-11-06,"1,114.50",976.39,"1,291.37",167.92
3378,2017-11-07,"1,113.50",975.26,"1,287.82",167.77
3379,2017-11-08,"1,115.40",983.29,"1,292.69",168.16
3380,2017-11-09,"1,119.00",987.51,"1,301.56",168.34
3381,2017-11-10,"1,119.60",987.52,"1,304.50",168.23
3382,2017-11-13,"1,121.00",989.36,"1,306.64",168.52
3383,2017-11-14,"1,118.00",983.85,"1,311.36",168.27
3384,2017-11-15,"1,108.00",982.75,"1,311.21",167.23
3385,2017-11-16,"1,099.00",971.19,"1,292.97",165.55
3386,2017-11-17,"1,099.50",976.51,"1,296.81",165.58
3387,2017-11-20,"1,099.50",980.47,"1,295.43",165.56
3388,2017-11-21,"1,093.00",971.77,"1,282.91",164.65
3389,2017-11-22,"1,091.50",973.86,"1,281.37",164.92
3390,2017-11-23,"1,086.00",976.75,"1,286.31",164.99
3391,2017-11-24,"1,086.50",975.62,"1,290.00",164.72
3392,2017-11-27,"1,089.50",980.25,"1,299.83",165.06
3393,2017-11-28,"1,082.00",972.19,"1,285.58",163.95
3394,2017-11-29,"1,079.00",965.42,"1,276.62",163.29
3395,2017-11-30,"1,088.00",969.31,"1,288.95",164.41
3396,2017-12-01,"1,087.00",967.30,"1,292.33",164.48
3397,2017-12-04,"1,088.00",963.22,"1,289.99",164.4
3398,2017-12-05,"1,088.00",966.30,"1,289.72",164.4
3399,2017-12-06,"1,093.50",974.60,"1,291.10",165.28
3400,2017-12-07,"1,094.50",970.73,"1,289.05",165.27
3401,2017-12-08,"1,095.00",964.80,"1,285.42",165.23
3402,2017-12-11,"1,092.00",963.43,"1,287.85",164.95
3403,2017-12-12,"1,091.50",962.01,"1,285.02",164.73
3404,2017-12-13,"1,092.50",963.66,"1,283.74",164.92
3405,2017-12-14,"1,089.00",966.41,"1,288.23",164.68
3406,2017-12-15,"1,090.00",971.70,"1,286.69",165.02
3407,2017-12-18,"1,088.50",967.68,"1,283.83",164.56
3408,2017-12-19,"1,085.00",962.95,"1,283.28",164.3
3409,2017-12-20,"1,083.50",957.28,"1,283.57",164.69
3410,2017-12-21,"1,082.20",953.19,"1,282.73",164.66
3411,2017-12-22,"1,080.00",952.51,"1,279.80",164.43
3412,2017-12-26,"1,076.00",949.69,"1,275.01",164.4
3413,2017-12-27,"1,076.00",950.28,"1,279.74",163.96
3414,2017-12-28,"1,071.00",949.09,"1,278.88",163.85
3415,2017-12-29,"1,068.50",949.23,"1,281.99",164.01
3416,2018-01-02,"1,063.50",948.07,"1,283.01",163.82
3417,2018-01-03,"1,067.00",950.85,"1,282.91",164.27
3418,2018-01-04,"1,064.50",945.00,"1,284.37",163.92
3419,2018-01-05,"1,064.50",940.12,"1,282.67",164.25
3420,2018-01-08,"1,068.00",944.84,"1,280.21",164.46
3421,2018-01-09,"1,070.00",950.14,"1,276.88",163.95
3422,2018-01-10,"1,070.00",960.55,"1,284.16",164.13
3423,2018-01-11,"1,071.50",959.48,"1,286.44",164.6
3424,2018-01-12,"1,065.00",957.99,"1,292.27",164.73
3425,2018-01-15,"1,065.50",962.55,"1,306.36",165.52
3426,2018-01-16,"1,064.80",962.05,"1,302.46",165.42
3427,2018-01-17,"1,070.50",966.46,"1,306.49",166.32
3428,2018-01-18,"1,070.50",962.90,"1,310.61",166.78
3429,2018-01-19,"1,068.50",965.44,"1,309.71",166.92
3430,2018-01-22,"1,071.50",966.75,"1,311.73",167.22
3431,2018-01-23,"1,076.50",974.61,"1,318.87",167.97
3432,2018-01-24,"1,068.00",975.25,"1,318.23",167.6
3433,2018-01-25,"1,062.50",974.90,"1,317.93",167.95
3434,2018-01-26,"1,066.50",975.71,"1,326.51",168.55
3435,2018-01-29,"1,071.80",984.61,"1,326.73",169.08
3436,2018-01-30,"1,072.00",986.61,"1,331.69",169.37
3437,2018-01-31,"1,068.00",981.26,"1,329.82",169.84
3438,2018-02-01,"1,073.00",978.35,"1,334.97",170.2
3439,2018-02-02,"1,086.50",988.85,"1,357.04",172.69
3440,2018-02-05,"1,090.50",993.21,"1,357.51",173.32
3441,2018-02-06,"1,088.00",995.38,"1,342.54",172.91
3442,2018-02-07,"1,085.00",992.82,"1,339.27",172.78
3443,2018-02-08,"1,091.00",994.98,"1,334.73",171.51
3444,2018-02-09,"1,091.00","1,002.71","1,336.31",172.52
3445,2018-02-12,"1,085.00",998.67,"1,330.37",171.26
3446,2018-02-13,"1,085.00","1,008.55","1,339.49",171.17
3447,2018-02-14,"1,079.00","1,006.06","1,331.59",170.42
3448,2018-02-19,"1,068.50","1,002.86","1,325.74",169.45
3449,2018-02-20,"1,074.00","1,002.33","1,325.53",169.46
3450,2018-02-21,"1,076.00","1,000.51","1,323.91",169.78
3451,2018-02-22,"1,084.00","1,012.14","1,330.83",170.87
3452,2018-02-23,"1,078.50","1,010.54","1,326.77",170.32
3453,2018-02-26,"1,072.50","1,004.54","1,322.12",170.06
3454,2018-02-27,"1,072.00","1,001.59","1,320.44",170.04
3455,2018-02-28,"1,082.50","1,012.01","1,322.44",171.15
3456,2018-03-02,"1,083.00","1,028.25","1,333.66",170.61
3457,2018-03-05,"1,081.50","1,023.91","1,329.70",170.6
3458,2018-03-06,"1,071.00","1,007.48","1,328.90",169.46
3459,2018-03-07,"1,069.50","1,013.07","1,329.17",169.3
3460,2018-03-08,"1,072.00","1,009.94","1,330.24",169.21
3461,2018-03-09,"1,071.20","1,002.57","1,317.04",169.08
3462,2018-03-12,"1,067.50","1,001.31","1,312.38",168.67
3463,2018-03-13,"1,065.00",996.58,"1,317.56",168.52
3464,2018-03-14,"1,064.50",999.01,"1,316.31",168.72
3465,2018-03-15,"1,066.50","1,005.52","1,316.22",168.84
3466,2018-03-16,"1,068.50","1,009.88","1,315.27",168.92
3467,2018-03-19,"1,074.00","1,010.97","1,321.40",169.71
3468,2018-03-20,"1,071.50","1,006.06","1,316.28",169.32
3469,2018-03-21,"1,072.00","1,009.08","1,316.15",169.49
3470,2018-03-22,"1,080.00","1,024.81","1,329.86",170.44
3471,2018-03-23,"1,079.00","1,026.40","1,331.16",170.98
3472,2018-03-26,"1,079.50","1,026.48","1,339.39",172.2
3473,2018-03-27,"1,074.00","1,015.75","1,330.58",171.3
3474,2018-03-28,"1,069.00","1,006.54","1,324.60",170.28
3475,2018-03-29,"1,066.00","1,001.22","1,312.89",169.93
3476,2018-03-30,"1,063.00","1,001.18","1,310.41",169.65
3477,2018-04-02,"1,055.50",992.20,"1,302.12",168.37
3478,2018-04-03,"1,056.00",993.84,"1,298.30",168.33
3479,2018-04-04,"1,064.00","1,002.50","1,306.59",168.67
3480,2018-04-05,"1,060.00",990.28,"1,299.19",168.42
3481,2018-04-06,"1,069.00",996.97,"1,309.04",169.31
3482,2018-04-09,"1,069.50",999.77,"1,316.82",169.52
3483,2018-04-10,"1,068.00",996.92,"1,319.62",169.82
3484,2018-04-11,"1,069.50","1,001.17","1,323.56",170.29
3485,2018-04-12,"1,072.00",999.77,"1,320.76",170.59
3486,2018-04-13,"1,069.00",992.57,"1,316.58",170.34
3487,2018-04-16,"1,073.50","1,000.05","1,329.15",171.23
3488,2018-04-17,"1,069.50",998.18,"1,321.26",170.31
3489,2018-04-18,"1,066.00",994.08,"1,320.72",169.9
3490,2018-04-19,"1,062.00",989.52,"1,315.02",169.42
3491,2018-04-20,"1,070.50",994.01,"1,315.70",170.34
3492,2018-04-23,"1,077.00",995.10,"1,317.87",170.91
3493,2018-04-24,"1,078.00",988.85,"1,315.75",170.79
3494,2018-04-25,"1,082.50",991.30,"1,319.19",171.05
3495,2018-04-26,"1,077.00",987.03,"1,314.59",170.71
3496,2018-04-27,"1,073.00",981.30,"1,297.36",169.37
3497,2018-04-30,"1,070.50",978.74,"1,293.43",169.28
3498,2018-05-02,"1,076.50",980.55,"1,292.45",169.35
3499,2018-05-03,"1,075.50",984.53,"1,288.93",169.27
3500,2018-05-04,"1,077.00",989.57,"1,288.20",169.28
3501,2018-05-08,"1,079.00",989.09,"1,280.13",169.49
3502,2018-05-09,"1,079.00",983.82,"1,282.18",169.63
3503,2018-05-10,"1,072.00",980.20,"1,278.74",169.2
3504,2018-05-11,"1,067.00",976.79,"1,275.17",168.76
3505,2018-05-14,"1,069.50",976.67,"1,281.96",169.0
3506,2018-05-15,"1,077.00",976.74,"1,276.25",169.32
3507,2018-05-16,"1,081.50",981.98,"1,273.95",169.9
3508,2018-05-17,"1,081.00",976.29,"1,276.23",170.08
3509,2018-05-18,"1,082.00",974.99,"1,273.24",169.89
3510,2018-05-21,"1,085.40",975.68,"1,277.24",170.38
3511,2018-05-23,"1,082.50",984.85,"1,266.04",169.55
3512,2018-05-24,"1,079.00",985.16,"1,265.45",169.13
3513,2018-05-25,"1,079.00",986.42,"1,259.95",169.04
3514,2018-05-28,"1,075.00",983.40,"1,248.51",168.04
3515,2018-05-29,"1,080.00",991.42,"1,250.10",168.28
3516,2018-05-30,"1,080.00",992.42,"1,256.47",168.48
3517,2018-05-31,"1,078.00",991.36,"1,257.97",168.21
3518,2018-06-01,"1,075.50",980.54,"1,253.60",167.65
3519,2018-06-04,"1,070.00",977.66,"1,254.15",167.18
3520,2018-06-05,"1,071.00",976.61,"1,249.16",167.29
3521,2018-06-07,"1,069.50",972.36,"1,265.65",167.58
3522,2018-06-08,"1,077.00",983.25,"1,264.77",168.21
3523,2018-06-11,"1,075.50",978.48,"1,268.82",168.15
3524,2018-06-12,"1,078.00",977.47,"1,271.77",168.51
3525,2018-06-14,"1,082.50",982.39,"1,264.96",169.29
3526,2018-06-15,"1,099.00",994.84,"1,275.72",171.02
3527,2018-06-18,"1,104.50",999.86,"1,281.83",171.04
3528,2018-06-19,"1,116.00","1,016.12","1,287.64",171.91
3529,2018-06-20,"1,106.50","1,005.59","1,282.88",170.89
3530,2018-06-21,"1,112.50","1,009.07","1,290.00",171.25
3531,2018-06-22,"1,112.50","1,010.67","1,296.67",171.0
3532,2018-06-25,"1,115.20","1,017.61","1,304.11",170.43
3533,2018-06-26,"1,118.00","1,019.28","1,304.87",169.74
3534,2018-06-27,"1,120.00","1,016.20","1,300.32",169.64
3535,2018-06-28,"1,124.00","1,020.47","1,300.07",169.59
3536,2018-06-29,"1,114.50","1,007.46","1,297.78",168.23
3537,2018-07-02,"1,121.00","1,012.05","1,303.61",167.63
3538,2018-07-03,"1,115.00","1,007.18","1,299.42",167.63
3539,2018-07-04,"1,117.00","1,011.04","1,300.47",168.24
3540,2018-07-05,"1,119.00","1,011.85","1,310.63",168.52
3541,2018-07-06,"1,117.00","1,010.59","1,311.80",167.79
3542,2018-07-09,"1,112.50","1,007.29","1,311.42",168.16
3543,2018-07-10,"1,117.00","1,004.59","1,308.62",168.18
3544,2018-07-11,"1,122.00","1,009.49","1,318.63",167.67
3545,2018-07-12,"1,126.00","1,001.02","1,313.20",168.51
3546,2018-07-13,"1,133.00","1,006.93","1,319.15",168.81
3547,2018-07-16,"1,129.00","1,004.85","1,322.57",168.6
3548,2018-07-17,"1,127.50","1,001.47","1,319.91",168.03
3549,2018-07-18,"1,133.20","1,005.19","1,317.23",167.92
3550,2018-07-19,"1,138.00","1,006.50","1,319.00",167.27
3551,2018-07-20,"1,135.00","1,014.98","1,328.63",167.28
3552,2018-07-23,"1,135.00","1,019.95","1,330.16",166.79
3553,2018-07-24,"1,132.50","1,018.48","1,324.35",166.23
3554,2018-07-25,"1,125.00","1,012.83","1,315.29",166.2
3555,2018-07-26,"1,121.00","1,010.96","1,313.36",165.15
3556,2018-07-27,"1,118.00","1,007.62","1,301.35",163.55
3557,2018-07-30,"1,118.00","1,006.44","1,306.16",163.63
3558,2018-07-31,"1,118.50","1,003.68","1,313.40",163.56
3559,2018-08-01,"1,119.50","1,000.58","1,308.53",164.43
3560,2018-08-02,"1,129.50","1,013.78","1,312.42",164.6
3561,2018-08-03,"1,127.00","1,011.26","1,306.98",164.69
3562,2018-08-06,"1,126.00","1,010.00","1,300.02",164.05
3563,2018-08-07,"1,121.00","1,009.64","1,301.09",164.17
3564,2018-08-08,"1,121.50","1,008.77","1,298.08",163.78
3565,2018-08-09,"1,119.00","1,007.70","1,297.09",164.09
3566,2018-08-10,"1,129.50","1,016.97","1,292.54",164.57
3567,2018-08-13,"1,135.00","1,024.88","1,296.40",164.92
3568,2018-08-14,"1,130.00","1,018.94","1,287.35",164.0
3569,2018-08-16,"1,129.00","1,020.47","1,285.99",164.23
3570,2018-08-17,"1,125.00","1,019.02","1,283.29",163.99
3571,2018-08-20,"1,122.50","1,015.98","1,282.96",163.82
3572,2018-08-21,"1,119.00","1,013.91","1,287.63",163.45
3573,2018-08-22,"1,119.00","1,014.74","1,299.33",163.58
3574,2018-08-23,"1,122.50","1,012.54","1,299.07",163.15
3575,2018-08-24,"1,117.50","1,003.64","1,295.18",163.56
3576,2018-08-27,"1,114.00","1,003.42","1,296.36",163.61
3577,2018-08-28,"1,107.00",996.98,"1,297.24",163.0
3578,2018-08-29,"1,114.00","1,001.21","1,299.09",163.04
3579,2018-08-30,"1,110.50",997.13,"1,297.23",162.3
3580,2018-08-31,"1,117.50","1,008.80","1,300.55",163.08
